,subject,frame,contact_type
2177,B40508,10125.jpg,"[[19, 15], [19, 3], [19, 4], [20, 4], [20, 16], [20, 3], [12, 8]]"
2178,B40508,10250.jpg,"[[3, 15], [3, 4], [16, 1], [16, 16], [10, 18], [9, 8], [9, 9], [9, 11], [9, 10], [9, 12], [10, 10], [10, 8], [7, 8], [5, 6]]"
2179,B40508,10375.jpg,"[[3, 15], [3, 4], [16, 16], [10, 18], [9, 8], [9, 9], [9, 11], [9, 10], [9, 12], [10, 10], [10, 8], [7, 8], [5, 6], [19, 19], [19, 17], [18, 16]]"
2180,B40508,10500.jpg,"[[3, 15], [3, 4], [16, 16], [10, 18], [9, 8], [9, 9], [9, 11], [9, 10], [9, 12], [10, 10], [10, 8], [7, 8], [5, 6], [19, 19], [19, 17], [18, 16]]"
2181,B40508,10625.jpg,"[[3, 15], [3, 4], [16, 16], [10, 18], [9, 8], [9, 9], [9, 11], [9, 10], [9, 12], [10, 10], [10, 8], [7, 8], [5, 6], [18, 16], [17, 9]]"
2182,B40508,10750.jpg,"[[3, 15], [3, 4], [10, 18], [9, 8], [9, 9], [9, 11], [9, 10], [9, 12], [10, 10], [10, 8], [7, 8], [5, 6], [18, 16], [19, 9]]"
2183,B40508,10875.jpg,"[[3, 4], [10, 18], [9, 8], [9, 9], [9, 11], [9, 10], [9, 12], [10, 10], [10, 8], [7, 8], [5, 6], [18, 16], [17, 9], [19, 19], [20, 20]]"
2184,B40508,11000.jpg,"[[9, 8], [7, 8], [10, 8], [9, 9], [9, 11], [9, 10], [9, 12], [3, 4], [3, 15], [15, 15], [5, 6]]"
2185,B40508,11125.jpg,"[[9, 8], [7, 8], [10, 8], [9, 9], [9, 11], [9, 10], [9, 12], [3, 4], [3, 15], [5, 6], [0, 1], [17, 17], [3, 1], [18, 16], [18, 18], [18, 5], [17, 9], [17, 19]]"
2186,B40508,11250.jpg,"[[9, 8], [7, 8], [10, 8], [9, 9], [9, 11], [9, 10], [9, 12], [3, 4], [3, 15], [5, 6], [0, 1], [18, 16], [18, 18], [18, 5], [17, 9], [20, 20]]"
2187,B40508,11375.jpg,"[[9, 10], [9, 12], [9, 8], [20, 3], [20, 5], [20, 15], [7, 8], [3, 4], [18, 3], [18, 16]]"
2188,B40508,11500.jpg,"[[19, 19], [3, 15], [3, 4], [9, 8], [9, 10], [9, 12], [9, 11], [10, 18], [18, 16], [18, 5], [16, 4], [16, 16]]"
2189,B40508,11625.jpg,"[[19, 19], [3, 4], [18, 18], [9, 8], [9, 9], [9, 10], [9, 12], [5, 6], [18, 5]]"
2190,B40508,11750.jpg,"[[9, 8], [9, 9], [9, 10], [9, 12], [3, 4], [5, 6], [17, 9]]"
2191,B40508,11875.jpg,"[[9, 12], [20, 6], [20, 5], [20, 3], [18, 3], [20, 15], [20, 4], [18, 17], [11, 9], [5, 18], [16, 0]]"
2192,B40508,13875.jpg,"[[19, 15], [19, 3], [20, 16], [20, 3], [19, 4], [20, 4]]"
2193,B40508,14000.jpg,"[[19, 7], [19, 9], [19, 17], [17, 7]]"
2194,B40508,14125.jpg,"[[3, 15], [9, 8], [9, 10], [9, 9], [20, 3], [20, 16], [20, 4]]"
2195,B40508,14250.jpg,"[[3, 15], [3, 4], [5, 6], [7, 8], [9, 8], [10, 10], [9, 10], [9, 12], [9, 9], [9, 11]]"
2196,B40508,14375.jpg,"[[10, 20], [10, 10], [9, 10], [9, 8], [7, 8], [5, 6], [3, 4], [5, 8], [9, 12], [9, 9], [9, 11], [19, 19], [19, 17], [16, 16]]"
2197,B40508,14500.jpg,"[[10, 20], [10, 10], [9, 10], [9, 8], [7, 8], [5, 6], [3, 4], [5, 8], [9, 12], [9, 9], [9, 11], [19, 19], [19, 17], [16, 16]]"
2198,B40508,14625.jpg,"[[9, 10], [3, 1], [16, 0], [20, 19], [18, 19], [18, 18], [18, 3], [20, 15], [20, 6], [5, 16], [10, 5]]"
2199,B40508,15875.jpg,"[[20, 0]]"
2200,B40508,16000.jpg,"[[20, 3]]"
2201,B40508,16125.jpg,"[[20, 8]]"
2202,B40508,16250.jpg,"[[19, 3], [19, 15], [10, 14], [20, 3]]"
2203,B40508,16375.jpg,"[[16, 16], [3, 15], [3, 4], [10, 8], [9, 8], [9, 9], [11, 11], [10, 10], [20, 12], [10, 12], [5, 6], [0, 1]]"
2204,B40508,16875.jpg,"[[17, 15], [17, 3], [19, 3], [19, 5], [19, 16], [3, 6]]"
2205,B40508,17000.jpg,"[[19, 9], [20, 10], [20, 7], [18, 18], [18, 16], [12, 6]]"
2206,B40508,17125.jpg,"[[0, 0], [3, 15], [12, 4], [12, 6], [20, 5], [18, 18], [18, 16]]"
2207,B40508,17250.jpg,"[[20, 5], [20, 20], [18, 18], [18, 16], [12, 4], [12, 6]]"
2208,B40508,17375.jpg,"[[20, 7], [20, 10]]"
2209,B40508,17625.jpg,"[[20, 10], [20, 7], [20, 8], [20, 6]]"
2210,B40508,17750.jpg,"[[20, 10], [20, 7], [20, 8], [20, 6]]"
2211,B40508,18375.jpg,"[[12, 8]]"
2212,B40508,18875.jpg,"[[12, 8]]"
2213,B40508,19000.jpg,"[[12, 8]]"
2214,B40508,19125.jpg,"[[12, 8]]"
2215,B33718,05500.jpg,"[[20, 14]]"
2216,B33718,09000.jpg,"[[11, 20], [11, 18], [11, 3], [11, 19]]"
2217,B33718,09125.jpg,"[[11, 15], [11, 3], [13, 18]]"
2218,B33718,09250.jpg,"[[11, 19], [11, 20]]"
2219,B33718,09375.jpg,"[[19, 19]]"
2220,B33718,11000.jpg,"[[13, 14]]"
2221,B33718,11125.jpg,"[[20, 6]]"
2222,B33718,14000.jpg,"[[20, 19], [19, 18], [19, 20], [20, 17]]"
2223,B33718,14250.jpg,"[[19, 20], [20, 19], [19, 18], [20, 17], [11, 18]]"
2224,B33718,14375.jpg,"[[19, 3], [19, 16], [19, 4], [20, 4], [20, 3]]"
2225,B33718,14500.jpg,"[[0, 0], [19, 5], [17, 5], [17, 17], [15, 15], [3, 4], [3, 16]]"
2226,B33718,14625.jpg,"[[19, 5], [20, 7], [20, 9], [15, 15], [3, 4], [15, 4], [18, 10], [11, 9], [11, 11], [5, 6], [11, 12], [11, 8]]"
2227,B33718,14750.jpg,"[[19, 5], [17, 7], [3, 4], [3, 6], [15, 15], [16, 18], [0, 0], [11, 9], [11, 12]]"
2228,B33718,14875.jpg,"[[19, 3], [19, 15], [19, 4], [20, 4], [20, 16], [20, 3], [11, 6], [11, 8]]"
2229,B33718,15000.jpg,"[[19, 3], [19, 15], [19, 4], [20, 4], [20, 16], [20, 3], [11, 6], [18, 18]]"
2230,B33718,15625.jpg,"[[19, 0], [9, 20], [9, 18], [11, 3], [11, 5]]"
2231,B33718,15750.jpg,"[[9, 15], [11, 3]]"
2232,B33718,15875.jpg,"[[20, 6], [20, 4], [20, 16], [9, 19], [9, 17], [9, 15]]"
2233,B33718,16250.jpg,"[[11, 9]]"
2234,B33718,16375.jpg,"[[11, 9], [19, 19]]"
2235,B33718,16500.jpg,"[[11, 9]]"
2236,B33718,16625.jpg,"[[11, 9]]"
2237,B33718,18750.jpg,"[[20, 6], [20, 8]]"
2238,B80116,00250.jpg,"[[20, 12]]"
2239,B80116,01750.jpg,"[[20, 17]]"
2240,B80116,06125.jpg,"[[19, 20]]"
2241,B80116,09750.jpg,"[[20, 15], [20, 4], [19, 3], [19, 16]]"
2242,B80116,09875.jpg,"[[20, 5], [20, 10], [20, 16]]"
2243,B80116,10000.jpg,"[[20, 10], [20, 3], [20, 5], [10, 20], [18, 16], [10, 8], [12, 10], [11, 8], [11, 9], [12, 12], [9, 19], [3, 4]]"
2244,B80116,10125.jpg,"[[11, 8], [10, 8], [12, 10], [12, 12], [11, 9], [12, 11], [11, 11], [18, 16], [18, 5], [3, 4], [0, 1]]"
2245,B80116,10250.jpg,"[[11, 8], [10, 8], [12, 10], [12, 12], [11, 9], [12, 11], [11, 11], [18, 16], [18, 5], [3, 4]]"
2246,B80116,10375.jpg,"[[11, 8], [10, 8], [12, 10], [12, 12], [11, 9], [12, 11], [11, 11], [18, 5], [3, 4], [0, 1], [20, 18]]"
2247,B80116,10500.jpg,"[[11, 8], [10, 8], [12, 10], [12, 12], [11, 9], [12, 11], [11, 11], [18, 5], [3, 4], [18, 16], [18, 18]]"
2248,B80116,10625.jpg,"[[11, 8], [10, 8], [12, 10], [12, 12], [11, 9], [12, 11], [11, 11], [18, 5], [3, 4], [18, 16], [18, 18], [20, 20], [16, 4]]"
2249,B80116,10750.jpg,"[[11, 8], [10, 8], [12, 10], [12, 12], [11, 9], [12, 11], [11, 11], [18, 5], [3, 4], [18, 16], [18, 18], [20, 20], [16, 4]]"
2250,B80116,10875.jpg,"[[11, 8], [10, 8], [12, 10], [12, 12], [11, 9], [12, 11], [11, 11], [18, 5], [3, 4], [18, 16], [18, 18], [20, 20], [16, 4]]"
2251,B80116,11000.jpg,"[[11, 8], [10, 8], [12, 10], [12, 12], [11, 9], [12, 11], [11, 11], [18, 5], [20, 18], [0, 1], [3, 15]]"
2252,B80116,11125.jpg,"[[11, 8], [10, 8], [12, 10], [12, 12], [11, 9], [12, 11], [11, 11], [18, 5], [0, 1], [3, 15], [18, 18], [18, 16], [3, 4]]"
2253,B80116,11250.jpg,"[[11, 8], [10, 8], [12, 10], [12, 12], [11, 9], [12, 11], [11, 11], [18, 5], [18, 18], [18, 16]]"
2254,B80116,11375.jpg,"[[11, 8], [10, 8], [12, 10], [12, 12], [11, 9], [12, 11], [11, 11], [18, 5], [18, 18], [18, 16]]"
2255,B80116,11500.jpg,"[[11, 8], [10, 8], [12, 10], [12, 12], [11, 9], [12, 11], [11, 11], [18, 5], [18, 18], [18, 16], [20, 20], [3, 4]]"
2256,B80116,11625.jpg,"[[11, 8], [10, 8], [12, 10], [12, 12], [11, 9], [12, 11], [11, 11], [18, 5], [18, 18], [18, 16], [3, 4]]"
2257,B80116,11750.jpg,"[[11, 8], [10, 8], [12, 10], [12, 12], [11, 9], [12, 11], [11, 11], [18, 18], [20, 18]]"
2258,B80116,11875.jpg,"[[11, 8], [10, 8], [12, 10], [12, 12], [11, 9], [12, 11], [11, 11], [18, 18], [20, 20], [18, 16], [17, 19], [17, 17], [3, 15], [3, 4], [18, 5]]"
2259,B80116,12000.jpg,"[[11, 8], [10, 8], [12, 10], [12, 12], [11, 9], [12, 11], [11, 11], [18, 18], [18, 16], [17, 19], [3, 15], [3, 4], [18, 5]]"
2260,B80116,12125.jpg,"[[11, 8], [10, 8], [12, 10], [12, 12], [11, 9], [12, 11], [11, 11], [18, 18], [18, 16], [3, 15], [3, 4], [18, 5], [16, 4], [16, 1]]"
2261,B80116,12250.jpg,"[[11, 8], [10, 8], [12, 10], [12, 12], [11, 9], [12, 11], [11, 11], [18, 18], [18, 16], [18, 5], [10, 18]]"
2262,B80116,12375.jpg,"[[11, 8], [10, 8], [12, 10], [12, 12], [11, 9], [12, 11], [11, 11], [18, 18], [18, 16], [18, 5], [16, 1]]"
2263,B80116,12500.jpg,"[[10, 20], [18, 16], [18, 18], [18, 3], [12, 8], [11, 8], [12, 10], [11, 9]]"
2264,B80116,12625.jpg,"[[18, 16], [18, 3], [20, 5], [14, 8], [20, 19], [20, 20]]"
2265,B80116,12750.jpg,"[[20, 3], [20, 15], [19, 3], [19, 4], [19, 16], [17, 18]]"
2266,B80116,12875.jpg,"[[20, 10], [20, 12], [19, 11], [3, 15], [3, 17], [3, 4], [16, 1], [16, 4], [18, 4], [5, 6], [10, 8], [10, 9]]"
2267,B80116,13000.jpg,"[[10, 8], [10, 10], [10, 12], [11, 14], [18, 10], [18, 5], [18, 7], [3, 15], [3, 4], [5, 6]]"
2268,B80116,13125.jpg,"[[11, 14], [10, 10], [10, 12], [10, 8], [3, 4], [5, 6], [18, 16], [18, 18], [18, 10], [18, 7], [18, 5], [3, 15]]"
2269,B80116,13250.jpg,"[[10, 10], [10, 12], [11, 14], [5, 8], [3, 6], [16, 4], [3, 15], [18, 16], [18, 3], [18, 5], [9, 9], [11, 11]]"
2270,B80116,13375.jpg,"[[11, 14], [12, 14], [10, 20], [10, 10], [10, 12], [20, 3], [20, 16], [20, 4], [19, 3], [19, 15], [19, 4], [11, 11]]"
2271,B80116,13500.jpg,"[[12, 13], [10, 14], [20, 6], [20, 4], [19, 6], [19, 5]]"
2272,B80116,13625.jpg,"[[10, 20], [18, 16], [18, 3], [20, 3], [20, 17], [20, 5], [3, 4], [10, 8], [12, 12], [10, 10]]"
2273,B80116,13750.jpg,"[[10, 20], [18, 16], [18, 3], [3, 4], [10, 8], [12, 12], [10, 10], [16, 1], [3, 15]]"
2274,B80116,13875.jpg,"[[10, 20], [18, 16], [18, 3], [3, 4], [10, 8], [12, 12], [10, 10], [3, 15]]"
2275,B80116,14000.jpg,"[[10, 20], [18, 16], [18, 3], [3, 4], [10, 8], [12, 12], [10, 10], [16, 16], [3, 15]]"
2276,B80116,14125.jpg,"[[10, 20], [18, 16], [18, 5], [18, 18], [3, 4], [3, 15], [10, 8], [10, 10], [12, 12], [11, 14]]"
2277,B80116,14250.jpg,"[[19, 4], [19, 15], [19, 3], [20, 16], [20, 4], [20, 3]]"
2278,B80116,15125.jpg,"[[19, 6]]"
2279,B61791,15750.jpg,"[[19, 10]]"
2280,B62414,20100.jpg,"[[9, 14], [5, 12], [20, 10], [5, 9], [5, 11], [10, 13], [7, 13], [18, 8], [18, 9], [15, 17], [4, 19], [3, 7], [3, 5]]"
2281,B66340,01350.jpg,"[[20, 19], [20, 17], [17, 13]]"
2282,B66340,01500.jpg,"[[17, 13]]"
2283,B66340,01650.jpg,"[[17, 13]]"
2284,B66340,01800.jpg,"[[17, 13], [12, 15]]"
2285,B66340,01950.jpg,"[[17, 13]]"
2286,B66340,02100.jpg,"[[17, 13]]"
2287,B66340,02250.jpg,"[[17, 13]]"
2288,B66340,02400.jpg,"[[20, 19]]"
2289,B66340,04200.jpg,"[[12, 15]]"
2290,B66340,04500.jpg,"[[12, 15]]"
2291,B66340,05400.jpg,"[[12, 15]]"
2292,B66340,06300.jpg,"[[20, 15], [20, 17]]"
2293,B66340,07800.jpg,"[[20, 19]]"
2294,B66340,08700.jpg,"[[20, 19]]"
2295,B66340,13650.jpg,"[[20, 3], [20, 5], [20, 16], [0, 0], [18, 16], [18, 3], [16, 1], [3, 4], [19, 15], [19, 3], [11, 8], [13, 8], [11, 9], [12, 10]]"
2296,B66340,14100.jpg,"[[0, 0], [3, 15], [3, 17], [18, 18], [3, 4], [10, 8], [10, 10], [11, 13], [12, 12], [18, 5], [18, 7], [5, 6]]"
2297,B66340,14250.jpg,"[[20, 20], [18, 18], [18, 5], [18, 7], [18, 10], [3, 4], [5, 6], [10, 8], [10, 10], [12, 12], [20, 10], [14, 13]]"
2298,B66340,14400.jpg,"[[20, 20], [18, 18], [18, 5], [18, 7], [18, 10], [3, 4], [5, 6], [10, 8], [10, 10], [12, 12], [20, 10], [14, 13]]"
2299,B66340,14550.jpg,"[[20, 20], [18, 18], [18, 5], [10, 8], [3, 15], [3, 4], [5, 6], [10, 10], [12, 12], [10, 9], [11, 13], [18, 10], [18, 7], [20, 10]]"
2300,B66340,14700.jpg,"[[3, 15], [3, 4], [5, 6], [18, 7], [18, 5], [18, 10], [20, 10], [10, 8], [10, 10], [12, 12], [10, 9], [11, 13]]"
2301,B66340,14850.jpg,"[[11, 13], [12, 12], [10, 10], [3, 15], [3, 4], [5, 6], [18, 18], [18, 5], [18, 7], [18, 10], [10, 8], [16, 4]]"
2302,B66340,15000.jpg,"[[3, 4], [16, 4], [5, 6], [18, 5], [10, 10], [10, 8], [12, 12], [3, 15], [14, 13], [18, 16], [18, 7]]"
2303,B66340,15150.jpg,"[[3, 4], [16, 4], [5, 6], [18, 5], [10, 10], [10, 8], [12, 12], [0, 15], [14, 13], [18, 7], [18, 16]]"
2304,B66340,15300.jpg,"[[3, 4], [16, 4], [5, 6], [18, 5], [10, 10], [10, 8], [12, 12], [3, 15], [18, 18], [0, 0], [18, 7], [14, 13]]"
2305,B66340,16050.jpg,"[[20, 8], [19, 3], [17, 15]]"
2306,B44801,00250.jpg,"[[19, 4], [19, 16], [19, 3], [20, 15], [20, 4], [20, 3], [3, 13]]"
2307,B44801,00375.jpg,"[[19, 9], [20, 10], [7, 8], [5, 6], [3, 4], [19, 19]]"
2308,B44801,00500.jpg,"[[0, 1], [3, 1], [5, 4]]"
2309,B44801,00625.jpg,"[[3, 3]]"
2310,B44801,01000.jpg,"[[18, 16], [20, 12], [19, 17]]"
2311,B44801,01250.jpg,"[[18, 18], [20, 12], [20, 14], [19, 13]]"
2312,B44801,02125.jpg,"[[19, 11], [17, 17]]"
2313,B44801,02375.jpg,"[[18, 18], [18, 20], [20, 12], [18, 10]]"
2314,B44801,04250.jpg,"[[17, 10], [19, 5], [19, 18]]"
2315,B44801,04500.jpg,"[[11, 6]]"
2316,B44801,04625.jpg,"[[11, 6], [17, 16], [20, 14], [19, 20], [19, 18]]"
2317,B44801,04875.jpg,"[[11, 6]]"
2318,B44801,05250.jpg,"[[11, 6], [14, 8], [20, 14]]"
2319,B44801,05375.jpg,"[[11, 6], [14, 8]]"
2320,B44801,05500.jpg,"[[11, 6], [14, 8], [19, 17], [19, 19], [17, 15]]"
2321,B44801,05625.jpg,"[[14, 8], [11, 6], [17, 15]]"
2322,B44801,05750.jpg,"[[14, 8], [11, 6]]"
2323,B44801,05875.jpg,"[[14, 8], [11, 6], [15, 1], [19, 20]]"
2324,B44801,06000.jpg,"[[14, 8], [11, 6], [17, 15]]"
2325,B44801,06125.jpg,"[[14, 8], [11, 6], [17, 15]]"
2326,B44801,06250.jpg,"[[14, 8], [11, 6]]"
2327,B44801,06375.jpg,"[[14, 8], [11, 6]]"
2328,B44801,06500.jpg,"[[14, 8], [11, 6], [19, 15]]"
2329,B44801,06625.jpg,"[[14, 8], [11, 6]]"
2330,B44801,06750.jpg,"[[14, 8], [11, 6], [19, 15]]"
2331,B44801,06875.jpg,"[[14, 8], [11, 6]]"
2332,B44801,07000.jpg,"[[14, 8], [11, 6], [19, 11], [17, 15]]"
2333,B44801,07125.jpg,"[[14, 8], [11, 6], [19, 11], [17, 15], [20, 20], [20, 18]]"
2334,B44801,07250.jpg,"[[11, 6], [14, 8], [20, 16]]"
2335,B44801,07375.jpg,"[[11, 6], [14, 8]]"
2336,B44801,07500.jpg,"[[11, 6], [14, 8]]"
2337,B44801,07625.jpg,"[[11, 6], [14, 8]]"
2338,B44801,07875.jpg,"[[11, 6], [14, 8]]"
2339,B44801,08000.jpg,"[[11, 6], [14, 8]]"
2340,B44801,08125.jpg,"[[11, 6], [14, 8]]"
2341,B44801,08250.jpg,"[[11, 6], [14, 8]]"
2342,B44801,08375.jpg,"[[11, 6], [14, 8]]"
2343,B44801,08500.jpg,"[[11, 6], [14, 8]]"
2344,B44801,08625.jpg,"[[11, 6], [14, 8]]"
2345,B44801,08750.jpg,"[[11, 6], [14, 8]]"
2346,B44801,08875.jpg,"[[11, 6], [14, 8]]"
2347,B44801,09000.jpg,"[[11, 6], [14, 8], [20, 14]]"
2348,B44801,09125.jpg,"[[11, 6], [14, 8]]"
2349,B44801,09250.jpg,"[[11, 6], [14, 8], [12, 20]]"
2350,B44801,09375.jpg,"[[11, 6], [14, 8], [12, 20]]"
2351,B44801,09500.jpg,"[[11, 6], [14, 8]]"
2352,B44801,09625.jpg,"[[14, 8], [11, 6]]"
2353,B44801,09750.jpg,"[[14, 8], [11, 6]]"
2354,B44801,09875.jpg,"[[14, 8], [20, 12]]"
2355,B44801,10000.jpg,"[[19, 4], [19, 15], [19, 3], [20, 16], [20, 3], [20, 4], [11, 6]]"
2356,B44801,10125.jpg,"[[12, 10], [12, 12], [11, 9], [11, 11], [18, 3], [3, 1], [5, 4], [7, 6], [5, 6], [16, 16], [3, 2], [9, 17]]"
2357,B44801,10250.jpg,"[[0, 1], [3, 4], [5, 6], [11, 19], [9, 17], [17, 17], [11, 9], [11, 11], [12, 10], [12, 12], [18, 18], [3, 1]]"
2358,B44801,10375.jpg,"[[11, 9], [11, 11], [12, 10], [12, 12], [0, 1], [3, 1], [3, 4], [5, 6], [7, 6], [17, 17], [11, 19], [18, 18], [12, 20]]"
2359,B44801,10500.jpg,"[[11, 9], [11, 11], [12, 10], [12, 12], [0, 1], [3, 4], [5, 6], [7, 6], [17, 17], [11, 19]]"
2360,B44801,10625.jpg,"[[11, 9], [11, 11], [12, 10], [12, 12], [0, 1], [3, 4], [5, 6], [7, 6], [17, 17], [11, 19]]"
2361,B44801,10750.jpg,"[[11, 9], [11, 11], [12, 10], [12, 12], [3, 4], [5, 6], [7, 6], [11, 19], [17, 15]]"
2362,B44801,10875.jpg,"[[11, 9], [11, 11], [12, 10], [12, 12], [3, 4], [5, 6], [7, 6], [11, 19], [17, 15], [17, 17], [3, 1]]"
2363,B44801,11000.jpg,"[[11, 9], [11, 11], [12, 10], [12, 12], [3, 4], [5, 6], [7, 6], [11, 19], [17, 15]]"
2364,B44801,11125.jpg,"[[11, 9], [11, 11], [12, 10], [12, 12], [3, 4], [5, 6], [7, 6], [11, 19], [17, 15], [20, 18], [20, 20], [0, 1]]"
2365,B44801,11250.jpg,"[[11, 9], [11, 11], [12, 10], [12, 12], [3, 4], [5, 6], [7, 6], [11, 19], [17, 15], [3, 1], [3, 2]]"
2366,B44801,11375.jpg,"[[11, 9], [11, 11], [12, 10], [12, 12], [3, 4], [5, 6], [7, 6], [11, 19], [17, 15], [3, 1], [3, 2], [0, 1]]"
2367,B44801,11500.jpg,"[[11, 9], [11, 11], [12, 10], [12, 12], [3, 4], [5, 6], [7, 6], [11, 19], [3, 2], [0, 1]]"
2368,B44801,11625.jpg,"[[11, 9], [11, 11], [12, 10], [12, 12], [3, 4], [5, 6], [7, 6], [3, 2], [0, 1], [19, 11], [19, 12], [15, 15], [20, 5], [18, 18]]"
2369,B44801,11750.jpg,"[[11, 9], [11, 11], [12, 10], [12, 12], [3, 4], [5, 6], [7, 6], [3, 2], [19, 11], [19, 12], [15, 15], [3, 1]]"
2370,B44801,11875.jpg,"[[11, 9], [11, 11], [12, 10], [12, 12], [3, 4], [5, 6], [7, 6], [15, 15], [3, 1], [0, 1], [11, 19]]"
2371,B44801,12000.jpg,"[[11, 9], [11, 11], [12, 10], [12, 12], [3, 4], [5, 6], [7, 6], [15, 15], [3, 1], [11, 19], [19, 20]]"
2372,B44801,12125.jpg,"[[3, 4], [5, 6], [17, 17], [11, 11], [11, 9], [12, 10], [12, 12], [18, 16], [7, 8]]"
2373,B44801,12250.jpg,"[[3, 4], [5, 6], [11, 11], [11, 9], [12, 10], [12, 12], [7, 8], [3, 2]]"
2374,B44801,12375.jpg,"[[3, 4], [5, 6], [11, 11], [11, 9], [12, 10], [12, 12], [7, 8]]"
2375,B44801,12500.jpg,"[[3, 4], [5, 6], [11, 11], [11, 9], [12, 10], [12, 12], [11, 8], [3, 1]]"
2376,B44801,12625.jpg,"[[3, 4], [5, 6], [11, 11], [11, 9], [12, 10], [12, 12], [11, 8], [17, 15], [0, 1]]"
2377,B44801,12750.jpg,"[[3, 4], [5, 6], [11, 11], [11, 9], [12, 10], [12, 12], [11, 8], [17, 15]]"
2378,B44801,12875.jpg,"[[3, 4], [5, 6], [11, 11], [11, 9], [12, 10], [12, 12], [11, 8], [17, 15]]"
2379,B44801,13000.jpg,"[[3, 4], [5, 6], [11, 11], [11, 9], [12, 10], [12, 12], [11, 8], [17, 15], [11, 19]]"
2380,B44801,13125.jpg,"[[11, 8], [11, 9], [11, 11], [12, 10], [12, 12], [15, 15], [15, 1], [3, 4], [5, 6], [11, 19]]"
2381,B44801,13250.jpg,"[[11, 8], [11, 9], [11, 11], [12, 10], [12, 12], [3, 4], [5, 6], [17, 15]]"
2382,B44801,13375.jpg,"[[11, 8], [11, 9], [11, 11], [12, 10], [12, 12], [3, 4], [5, 6], [17, 15], [14, 11]]"
2383,B44801,13500.jpg,"[[11, 8], [11, 9], [11, 11], [12, 10], [12, 12], [3, 4], [5, 6], [17, 15], [14, 11], [3, 1], [20, 20]]"
2384,B44801,13625.jpg,"[[11, 8], [11, 9], [11, 11], [12, 10], [12, 12], [3, 4], [5, 6], [17, 15], [14, 11], [3, 1], [15, 15], [3, 2], [18, 18], [3, 16]]"
2385,B44801,13750.jpg,"[[11, 8], [11, 9], [11, 11], [12, 10], [12, 12], [3, 4], [5, 6], [17, 15], [14, 11], [3, 1], [15, 15], [18, 18], [3, 16], [9, 19], [18, 20], [17, 5]]"
2386,B44801,13875.jpg,"[[11, 8], [11, 9], [11, 11], [12, 10], [12, 12], [3, 4], [5, 6], [17, 15], [14, 11], [3, 1], [15, 15], [18, 18], [3, 16], [9, 19], [18, 20], [17, 5], [0, 1]]"
2387,B44801,14000.jpg,"[[11, 8], [11, 9], [11, 11], [12, 10], [12, 12], [14, 11], [10, 20], [18, 18], [3, 16], [3, 4], [0, 1], [3, 1], [15, 15], [17, 17]]"
2388,B44801,14125.jpg,"[[11, 8], [11, 9], [11, 11], [12, 10], [12, 12], [14, 11], [10, 20], [18, 18], [3, 16], [3, 4], [0, 1], [3, 1], [15, 15], [17, 17], [5, 6]]"
2389,B44801,14250.jpg,"[[11, 8], [11, 9], [11, 11], [12, 10], [12, 12], [14, 11], [18, 18], [3, 4], [0, 1], [3, 1], [15, 15], [17, 17], [5, 6], [18, 16], [20, 10]]"
2390,B44801,14375.jpg,"[[11, 8], [11, 9], [11, 11], [12, 10], [12, 12], [14, 11], [3, 4], [0, 1], [3, 1], [15, 15], [17, 17], [5, 6], [20, 10], [20, 16], [17, 19]]"
2391,B44801,14500.jpg,"[[11, 8], [11, 9], [11, 11], [12, 10], [12, 12], [3, 4], [0, 1], [3, 1], [15, 15], [17, 17], [5, 6], [18, 16], [18, 18]]"
2392,B44801,14625.jpg,"[[11, 8], [11, 9], [11, 11], [12, 10], [12, 12], [3, 4], [3, 1], [15, 15], [17, 17], [5, 6], [18, 18], [9, 19], [14, 11], [3, 16]]"
2393,B44801,14750.jpg,"[[11, 8], [11, 9], [11, 11], [12, 10], [12, 12], [3, 4], [3, 1], [15, 15], [5, 6], [18, 18], [14, 11], [3, 16], [20, 9], [20, 10], [20, 5]]"
2394,B44801,17750.jpg,"[[12, 6]]"
2395,B44801,18000.jpg,"[[12, 6]]"
2396,B44801,18125.jpg,"[[12, 6]]"
2397,B44801,18250.jpg,"[[12, 6]]"
2398,B44801,18375.jpg,"[[12, 6]]"
2399,B44801,18500.jpg,"[[12, 6], [19, 19]]"
2400,B34489,00375.jpg,"[[19, 20], [19, 18]]"
2401,B34489,01625.jpg,"[[19, 20]]"
2402,B34489,02750.jpg,"[[5, 1]]"
2403,B34489,03125.jpg,"[[20, 17], [19, 12]]"
2404,B34489,03250.jpg,"[[20, 17], [19, 12], [20, 19]]"
2405,B34489,03500.jpg,"[[20, 20], [20, 18]]"
2406,B34489,04875.jpg,"[[19, 15], [19, 4], [19, 3], [20, 16], [20, 3], [20, 4]]"
2407,B34489,05250.jpg,"[[5, 6], [3, 4], [3, 15], [18, 16], [18, 5], [20, 20], [18, 18], [5, 8], [7, 8], [10, 8], [10, 10], [10, 9], [10, 12], [9, 11], [9, 13]]"
2408,B34489,05375.jpg,"[[5, 6], [3, 4], [3, 15], [20, 20], [5, 8], [7, 8], [10, 8], [10, 10], [10, 9], [10, 12], [9, 11], [18, 3]]"
2409,B34489,05500.jpg,"[[5, 6], [3, 4], [3, 15], [5, 8], [7, 8], [10, 8], [10, 10], [10, 9], [10, 12], [9, 11], [18, 3], [18, 16]]"
